sample_id,v1_included,v2_included,v2_reason,remaining_requirements,financial_scope_flag
300332.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300332.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300332.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300332.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300332.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300332.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300339.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300339.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300339.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300339.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300339.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300339.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300339.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300339.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300339.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300345.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300345.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300345.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300345.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300345.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300345.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300345.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300345.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300345.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300348.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300348.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300348.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300348.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300348.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300348.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300348.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300348.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300348.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300349.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300349.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300349.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300349.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300349.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300349.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300349.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300349.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300349.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300354.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300354.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300354.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300354.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300354.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300354.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300354.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300354.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300354.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300357.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300357.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300357.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300357.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300357.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300357.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300357.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300357.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300357.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300359.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300359.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300359.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300359.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300359.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300359.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300359.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300359.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300359.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300360.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300360.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300360.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300360.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300360.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300360.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300360.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300360.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300360.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300364.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300364.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300364.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300364.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300364.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300364.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300364.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300364.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300384.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300384.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300384.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300384.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300384.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300384.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300384.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300384.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300389.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300389.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300389.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300389.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300389.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300389.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300389.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300389.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300391.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300391.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300391.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300391.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300391.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300391.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300391.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300391.SZ:2025,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
300396.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300396.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300396.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300396.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300396.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300396.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300396.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300396.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300404.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300404.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300404.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300404.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300404.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300404.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300404.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300404.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300407.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300407.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300407.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300407.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300407.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300407.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300407.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300407.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300411.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300411.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300411.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300411.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300411.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300411.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300411.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300411.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300416.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300416.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300416.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300416.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300416.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300416.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300416.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300416.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300425.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300425.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300425.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300425.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300425.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300425.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300425.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300425.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300430.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300430.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300430.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300430.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300430.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300430.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300430.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300430.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300439.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300439.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300439.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300439.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300439.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300439.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300439.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300439.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300440.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300440.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300440.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300440.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300440.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300440.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300440.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300440.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300445.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300445.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300445.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300445.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300445.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300445.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300445.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300445.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300447.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300447.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300447.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300447.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300447.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300447.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300447.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300447.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300451.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300451.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300451.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300451.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300451.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300451.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300451.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300452.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300452.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300452.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300452.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300452.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300452.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300452.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300469.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300469.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300469.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300469.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300469.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300469.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300469.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300472.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300472.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300472.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300472.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300472.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300472.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300472.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300476.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300476.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300476.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300476.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300476.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300476.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300476.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300490.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300490.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300490.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300490.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300490.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300490.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300490.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300496.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300496.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300496.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300496.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300496.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300496.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300496.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300497.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300497.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300497.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300497.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300497.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300497.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300497.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300498.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300498.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300498.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300498.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300498.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300498.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300498.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300501.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300501.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300501.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300501.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300501.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300501.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300501.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300503.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300503.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300503.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300503.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300503.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300503.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300503.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300519.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300519.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300519.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
300519.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
300519.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
