sample_id,firm_id,origin,split,decision,document_id,annual_feature_count,candidate_feature_values,verified_feature_values,text_candidate,text_verified,label,industry_status,membership_verified,baseline_ST_verified,registry_label_verified,label_available_date,input_certified,financial_certified,financial_verification_tier,text_verification_tier,unresolved_requirements,baseline_ST_lead,new_ST_followup_lead,lead_is_verified_label,analytical_eligible,reason
300565.SZ:2021,300565.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300565.SZ:2022,300565.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300565.SZ:2023,300565.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300565.SZ:2024,300565.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300565.SZ:2025,300565.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300566.SZ:2020,300566.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300566.SZ:2021,300566.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300566.SZ:2022,300566.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300566.SZ:2023,300566.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300566.SZ:2024,300566.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300566.SZ:2025,300566.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300573.SZ:2020,300573.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300573.SZ:2021,300573.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300573.SZ:2022,300573.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300573.SZ:2023,300573.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300573.SZ:2024,300573.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300573.SZ:2025,300573.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300581.SZ:2020,300581.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300581.SZ:2021,300581.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300581.SZ:2022,300581.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300581.SZ:2023,300581.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300581.SZ:2024,300581.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300581.SZ:2025,300581.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300584.SZ:2020,300584.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300584.SZ:2021,300584.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300584.SZ:2022,300584.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300584.SZ:2023,300584.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300584.SZ:2024,300584.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300584.SZ:2025,300584.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300585.SZ:2020,300585.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300585.SZ:2021,300585.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300585.SZ:2022,300585.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300585.SZ:2023,300585.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300585.SZ:2024,300585.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300585.SZ:2025,300585.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300601.SZ:2020,300601.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300601.SZ:2021,300601.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300601.SZ:2022,300601.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300601.SZ:2023,300601.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300601.SZ:2024,300601.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300601.SZ:2025,300601.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300604.SZ:2020,300604.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300604.SZ:2021,300604.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300604.SZ:2022,300604.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300604.SZ:2023,300604.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300604.SZ:2024,300604.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300604.SZ:2025,300604.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300609.SZ:2020,300609.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300609.SZ:2021,300609.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300609.SZ:2022,300609.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300609.SZ:2023,300609.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300609.SZ:2024,300609.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300609.SZ:2025,300609.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300610.SZ:2020,300610.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300610.SZ:2021,300610.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300610.SZ:2022,300610.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300610.SZ:2023,300610.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300610.SZ:2024,300610.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300610.SZ:2025,300610.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300634.SZ:2021,300634.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300634.SZ:2022,300634.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300634.SZ:2023,300634.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300634.SZ:2024,300634.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300634.SZ:2025,300634.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300639.SZ:2020,300639.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300639.SZ:2021,300639.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300639.SZ:2022,300639.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300639.SZ:2023,300639.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300639.SZ:2024,300639.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300639.SZ:2025,300639.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300640.SZ:2020,300640.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300640.SZ:2021,300640.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300640.SZ:2022,300640.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300640.SZ:2023,300640.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300640.SZ:2024,300640.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300640.SZ:2025,300640.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300643.SZ:2021,300643.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300643.SZ:2022,300643.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300643.SZ:2023,300643.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300643.SZ:2024,300643.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300643.SZ:2025,300643.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300652.SZ:2021,300652.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300652.SZ:2022,300652.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300652.SZ:2023,300652.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300652.SZ:2024,300652.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300652.SZ:2025,300652.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300653.SZ:2021,300653.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300653.SZ:2022,300653.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300653.SZ:2023,300653.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300653.SZ:2024,300653.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300653.SZ:2025,300653.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300654.SZ:2021,300654.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300654.SZ:2022,300654.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300654.SZ:2023,300654.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300654.SZ:2024,300654.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300654.SZ:2025,300654.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300655.SZ:2021,300655.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300655.SZ:2022,300655.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300655.SZ:2023,300655.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300655.SZ:2024,300655.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300655.SZ:2025,300655.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300662.SZ:2021,300662.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300662.SZ:2022,300662.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300662.SZ:2023,300662.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300662.SZ:2024,300662.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300662.SZ:2025,300662.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300673.SZ:2021,300673.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300673.SZ:2022,300673.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300673.SZ:2023,300673.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300673.SZ:2024,300673.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300673.SZ:2025,300673.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300680.SZ:2021,300680.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300680.SZ:2022,300680.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300680.SZ:2023,300680.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300680.SZ:2024,300680.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300680.SZ:2025,300680.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300690.SZ:2021,300690.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300690.SZ:2022,300690.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300690.SZ:2023,300690.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300690.SZ:2024,300690.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
